,Unnamed: 0,Ram,Storage,Battery,Price,Brand,Color,Front_cam,Rear_cam,display,Display_type
1429,1429,3,32,49,9499,11,1,2.0,13.0,6.51,2
1430,1430,4,64,49,11722,10,0,8.0,50.0,6.43,1
1431,1431,12,256,40,36999,11,1,8.0,50.0,6.5,0
1432,1432,8,128,49,16250,10,0,8.0,50.0,6.43,1
1433,1433,8,128,49,15700,10,1,8.0,108.0,6.43,1
1434,1434,6,128,49,10293,10,6,8.0,13.0,6.53,1
1435,1435,4,64,49,12170,10,1,8.0,50.0,6.43,1
1436,1436,4,64,49,12999,10,5,8.0,5.0,6.58,1
1437,1437,6,128,49,16990,8,0,2.0,48.0,6.43,2
1438,1438,4,64,49,13290,10,10,8.0,5.0,6.58,1
1439,1439,6,128,49,10659,10,6,8.0,13.0,6.53,1
1440,1440,12,256,48,32999,10,1,8.0,200.0,6.67,2
1441,1441,8,128,49,17990,11,0,2.0,50.0,6.58,2
1442,1442,8,128,35,17990,8,0,8.0,48.0,6.43,2
1443,1443,2,32,49,7499,10,0,8.0,8.0,6.52,2
1444,1444,8,256,48,29999,10,0,8.0,200.0,6.67,2
1445,1445,8,128,49,18860,8,0,8.0,50.0,6.56,1
1446,1446,8,128,40,37999,11,1,8.0,50.0,6.78,2
1447,1447,8,128,49,19999,11,7,2.0,50.0,6.58,2
1448,1448,8,128,49,19943,11,7,2.0,50.0,6.58,2
1449,1449,6,128,49,14999,10,5,2.0,48.0,6.56,2
1450,1450,3,32,49,8499,10,1,8.0,8.0,6.52,2
1451,1451,4,64,49,13989,11,0,2.0,13.0,6.51,2
1452,1452,4,64,49,9200,10,2,2.0,13.0,6.53,2
1453,1453,2,32,49,7999,11,1,8.0,8.0,6.51,2
1454,1454,4,64,49,11260,10,5,8.0,50.0,6.58,1
1455,1455,4,128,49,17993,10,1,8.0,48.0,6.67,1
1456,1456,12,256,40,42999,11,0,8.0,50.0,6.78,2
1457,1457,3,32,49,8499,10,5,8.0,8.0,6.52,2
1458,1458,12,256,40,42999,11,1,8.0,50.0,6.78,2
1459,1459,4,64,49,13999,8,4,2.0,13.0,6.56,2
1460,1460,4,64,49,13489,11,0,8.0,13.0,6.51,1
1461,1461,4,64,49,9350,10,9,8.0,13.0,6.53,1
1462,1462,8,128,49,19990,11,0,2.0,50.0,6.58,2
1463,1463,6,128,49,17870,8,9,2.0,48.0,6.49,1
1464,1464,8,256,40,39999,11,1,8.0,50.0,6.78,2
1465,1465,8,256,40,39999,11,0,8.0,50.0,6.78,2
1466,1466,8,128,49,18740,8,1,8.0,13.0,6.56,1
1467,1467,8,128,49,18914,8,0,8.0,13.0,6.56,1
1468,1468,4,64,49,12198,8,1,0.3,50.0,6.56,2
1469,1469,8,128,37,24634,8,4,64.0,64.0,6.43,0
1470,1470,8,128,49,16499,10,11,8.0,64.0,6.43,0
1471,1471,8,128,49,25999,8,1,2.0,48.0,6.56,2
1472,1472,6,128,51,14999,10,0,8.0,48.0,6.53,2
1473,1473,4,64,49,15499,8,1,2.0,50.0,6.56,2
1474,1474,8,128,19,27990,11,0,8.0,64.0,6.44,2
1475,1475,2,32,49,8190,11,1,8.0,8.0,6.51,2
1476,1476,6,128,49,13890,10,9,8.0,50.0,6.58,1
1477,1477,3,32,49,8499,10,0,8.0,8.0,6.52,2
1478,1478,3,32,31,9990,8,11,8.0,13.0,6.52,2
1479,1479,8,128,40,37999,11,0,8.0,50.0,6.78,2
1480,1480,4,128,49,15990,11,0,2.0,50.0,6.58,2
1481,1481,6,128,49,13990,8,0,2.0,50.0,6.59,2
1482,1482,6,128,49,13990,8,1,2.0,50.0,6.59,2
1483,1483,8,128,37,24999,8,0,2.0,64.0,6.43,0
1484,1484,6,128,49,18990,10,1,8.0,50.0,6.6,1
1485,1485,8,128,49,18990,11,0,2.0,50.0,6.58,2
1486,1486,4,64,49,11179,10,0,8.0,50.0,6.58,1
1487,1487,4,128,49,15499,11,8,2.0,50.0,6.58,2
1488,1488,2,32,49,7999,11,0,8.0,8.0,6.51,2
1489,1489,8,128,49,26999,10,9,8.0,50.0,6.67,1
1490,1490,6,128,49,13949,10,0,8.0,50.0,6.58,1
1491,1491,3,32,31,9990,8,0,8.0,13.0,6.52,2
1492,1492,3,32,31,9990,8,1,2.0,13.0,6.22,2
1493,1493,8,128,49,19990,11,0,2.0,50.0,6.58,2
1494,1494,6,128,49,20498,10,0,8.0,48.0,6.67,1
1495,1495,6,128,49,20379,10,5,8.0,48.0,6.67,1
1496,1496,4,64,49,13999,8,0,2.0,13.0,6.56,2
1497,1497,6,64,49,11999,10,11,8.0,64.0,6.43,2
1498,1498,4,64,49,11207,10,9,8.0,50.0,6.58,1
1499,1499,4,128,49,15999,8,7,2.0,50.0,6.56,2
1500,1500,4,128,49,15999,8,1,2.0,50.0,6.56,2
1501,1501,6,128,49,20522,10,1,8.0,48.0,6.67,1
1502,1502,6,128,51,14999,10,6,8.0,48.0,6.53,2
1503,1503,4,64,49,13989,11,1,2.0,13.0,6.51,2
1504,1504,4,128,49,13999,8,1,2.0,50.0,6.51,2
1505,1505,4,128,49,13999,8,5,2.0,50.0,6.51,2
1506,1506,4,128,49,15499,11,1,2.0,50.0,6.58,2
1507,1507,4,64,49,13999,8,5,2.0,13.0,6.56,2
1508,1508,4,64,49,13960,8,5,8.0,13.0,6.56,1
1509,1509,8,128,49,19990,11,0,2.0,50.0,6.58,2
1510,1510,4,64,49,11158,10,9,8.0,50.0,6.58,1
1511,1511,4,64,49,13272,11,0,2.0,13.0,6.51,2
1512,1512,3,32,49,9499,11,5,2.0,13.0,6.51,2
1513,1513,12,256,48,32999,10,11,8.0,200.0,6.67,2
1514,1514,4,64,49,11088,10,0,8.0,50.0,6.58,1
1515,1515,4,64,31,10990,8,1,2.0,13.0,6.22,2
1516,1516,4,128,49,18348,10,5,8.0,48.0,6.67,1
1517,1517,6,128,52,24990,10,0,8.0,64.0,6.6,1
1518,1518,6,128,55,14999,10,11,8.0,50.0,6.5,1
1519,1519,4,64,49,9200,10,2,8.0,13.0,6.53,1
1520,1520,6,128,52,25199,10,10,8.0,64.0,6.6,1
1521,1521,6,128,49,11499,10,9,2.0,13.0,6.53,2
1522,1522,8,128,26,24999,11,4,8.0,50.0,6.44,0
1523,1523,6,128,51,17999,10,0,8.0,64.0,6.67,0
1524,1524,3,64,49,9580,8,4,8.0,8.0,6.56,1
1525,1525,6,128,49,11499,10,2,2.0,13.0,6.53,2
1526,1526,8,128,37,20950,8,0,2.0,64.0,6.43,2
1527,1527,12,256,41,79999,11,0,48.0,50.0,6.78,1
1528,1528,6,128,49,18090,8,0,2.0,48.0,6.49,1
1529,1529,6,128,55,14999,10,0,8.0,50.0,6.5,1
1530,1530,6,128,51,19499,10,0,8.0,108.0,6.67,2
1531,1531,6,128,49,18999,10,11,8.0,50.0,6.6,1
1532,1532,4,64,31,10990,8,10,2.0,13.0,6.22,2
1533,1533,6,128,49,15999,8,0,2.0,50.0,6.51,2
1534,1534,4,128,49,13999,8,0,2.0,50.0,6.51,2
1535,1535,4,64,49,13272,11,0,2.0,13.0,6.51,2
1536,1536,3,32,49,9499,11,5,2.0,13.0,6.51,2
1537,1537,12,256,48,32999,10,11,8.0,200.0,6.67,2
1538,1538,4,64,49,11088,10,0,8.0,50.0,6.58,1
1539,1539,4,64,31,10990,8,1,2.0,13.0,6.22,2
1540,1540,4,128,49,18348,10,5,8.0,48.0,6.67,1
1541,1541,6,128,52,24990,10,0,8.0,64.0,6.6,1
1542,1542,6,128,55,14999,10,11,8.0,50.0,6.5,1
1543,1543,4,64,49,9200,10,2,8.0,13.0,6.53,1
1544,1544,6,128,52,25199,10,10,8.0,64.0,6.6,1
1545,1545,6,128,49,11499,10,9,2.0,13.0,6.53,2
1546,1546,8,128,26,24999,11,4,8.0,50.0,6.44,0
1547,1547,6,128,51,17999,10,0,8.0,64.0,6.67,0
1548,1548,3,64,49,9580,8,4,8.0,8.0,6.56,1
1549,1549,6,128,49,11499,10,2,2.0,13.0,6.53,2
1550,1550,8,128,37,20950,8,0,2.0,64.0,6.43,2
1551,1551,12,256,41,79999,11,0,48.0,50.0,6.78,1
1552,1552,6,128,49,18090,8,0,2.0,48.0,6.49,1
1553,1553,6,128,55,14999,10,0,8.0,50.0,6.5,1
1554,1554,6,128,51,19499,10,0,8.0,108.0,6.67,2
1555,1555,6,128,49,18999,10,11,8.0,50.0,6.6,1
1556,1556,4,64,31,10990,8,10,2.0,13.0,6.22,2
1557,1557,6,128,49,15999,8,0,2.0,50.0,6.51,2
1558,1558,4,128,49,13999,8,0,2.0,50.0,6.51,2
1559,1559,8,128,37,21890,8,4,2.0,64.0,6.43,2
1560,1560,4,64,49,13489,11,0,2.0,13.0,6.51,2
1561,1561,4,128,37,15249,11,1,8.0,48.0,6.386,1
1562,1562,8,128,37,54999,11,0,12.0,50.0,6.78,2
1563,1563,6,128,49,16490,8,1,2.0,13.0,6.56,2
1564,1564,8,128,35,17990,8,10,8.0,48.0,6.43,2
1565,1565,4,64,49,8989,10,2,2.0,13.0,6.53,2
1566,1566,6,128,49,16990,11,0,2.0,50.0,6.58,2
1567,1567,4,64,49,8978,10,5,8.0,13.0,6.53,1
1568,1568,8,128,49,16999,8,0,2.0,48.0,6.56,2
1569,1569,4,64,49,13450,11,1,2.0,13.0,6.51,2
1570,1570,4,64,49,12895,11,1,2.0,13.0,6.51,2
1571,1571,6,128,49,14900,8,0,2.0,50.0,6.51,2
1572,1572,4,64,31,10990,8,11,8.0,13.0,6.52,2
1573,1573,8,256,19,28490,11,1,8.0,64.0,6.44,2
1574,1574,6,128,55,14999,10,1,8.0,50.0,6.5,1
1575,1575,4,128,49,15990,11,0,2.0,50.0,6.58,2
1576,1576,8,128,49,16990,8,0,2.0,50.0,6.59,2
1577,1577,4,64,49,13499,8,5,2.0,50.0,6.51,2
1578,1578,6,128,51,13985,10,11,8.0,48.0,6.67,1
1579,1579,4,64,49,12999,10,11,2.0,48.0,6.56,2
1580,1580,4,128,49,11250,10,2,8.0,13.0,6.53,1
1581,1581,8,128,19,19990,11,0,2.0,64.0,6.44,2
1582,1582,8,256,34,89999,8,9,8.0,50.0,6.8,2
1583,1583,8,128,34,38990,11,4,8.0,108.0,6.56,2
1584,1584,4,64,55,12450,10,1,8.0,8.0,6.5,1
1585,1585,6,128,52,26999,10,1,8.0,64.0,6.6,1
1586,1586,8,128,30,30989,11,0,8.0,64.0,6.44,2
1587,1587,8,128,37,27999,11,0,8.0,64.0,6.44,2
1588,1588,4,64,49,12990,8,0,8.0,13.0,6.52,2
1589,1589,4,64,49,7499,10,5,8.0,13.0,6.53,2
1590,1590,6,128,49,14999,10,11,2.0,48.0,6.56,2
1591,1591,6,128,49,16490,8,1,2.0,13.0,6.56,2
1592,1592,4,128,49,13998,8,0,2.0,50.0,6.51,2
1593,1593,3,32,31,9490,8,0,8.0,13.0,6.52,2
1594,1594,6,128,31,14100,8,0,2.0,12.0,6.5,2
1595,1595,3,32,31,9780,8,1,8.0,13.0,6.52,2
1596,1596,4,128,51,14819,10,0,8.0,48.0,6.53,2
1597,1597,6,128,49,13939,10,5,8.0,50.0,6.58,1
1598,1598,3,32,31,9490,8,0,8.0,13.0,6.52,2
1599,1599,4,64,51,12990,10,5,8.0,48.0,6.53,2
1600,1600,4,64,51,11999,10,0,8.0,48.0,6.53,2
1601,1601,6,64,49,11999,10,9,8.0,64.0,6.43,2
1602,1602,8,128,37,29900,11,1,8.0,64.0,6.44,2
1603,1603,8,128,19,21989,11,0,2.0,64.0,6.44,2
1604,1604,12,256,37,31999,11,1,8.0,64.0,6.44,2
1605,1605,4,64,49,11199,10,0,8.0,50.0,6.58,1
1606,1606,8,128,34,38990,11,0,8.0,108.0,6.56,2
1607,1607,6,128,49,15990,8,1,2.0,13.0,6.51,2
1608,1608,4,64,51,15999,10,11,8.0,48.0,6.67,1
1609,1609,8,128,49,17989,11,0,2.0,50.0,6.58,2
1610,1610,3,64,49,13990,11,5,2.0,13.0,6.51,2
1611,1611,6,128,51,19990,10,0,8.0,64.0,6.67,0
1612,1612,4,128,49,17990,10,0,8.0,48.0,6.67,1
1613,1613,4,64,49,13885,8,0,2.0,13.0,6.56,2
1614,1614,3,32,49,10490,8,0,2.0,13.0,6.5,2
1615,1615,8,128,49,21996,10,11,8.0,50.0,6.6,1
1616,1616,4,128,49,14380,8,1,2.0,13.0,6.51,2
1617,1617,4,64,49,14900,11,1,2.0,13.0,6.51,2
1618,1618,4,64,49,12999,10,5,2.0,48.0,6.56,2
1619,1619,8,128,19,28990,11,0,8.0,64.0,6.44,2
1620,1620,6,64,49,13690,10,0,8.0,64.0,6.43,0
1621,1621,6,128,49,16499,10,11,8.0,64.0,6.43,0
1622,1622,8,128,49,16749,11,4,2.0,50.0,6.58,1
1623,1623,12,256,37,34999,8,0,8.0,50.0,6.5,0
1624,1624,4,64,49,13989,8,5,2.0,13.0,6.56,2
1625,1625,8,128,37,27999,11,1,8.0,64.0,6.44,2
1626,1626,6,128,49,13840,10,5,8.0,50.0,6.58,1
1627,1627,4,64,49,15439,8,1,2.0,50.0,6.56,2
1628,1628,8,256,34,89999,8,0,8.0,50.0,6.8,2
1629,1629,6,128,49,16490,8,0,2.0,13.0,6.56,2
1630,1630,6,128,49,13250,8,0,2.0,13.0,6.51,2
1631,1631,8,256,37,25999,8,0,8.0,64.0,6.43,1
1632,1632,3,32,49,10490,8,0,2.0,13.0,6.5,2
1633,1633,6,128,51,17999,10,0,8.0,64.0,6.67,0
1634,1634,6,128,52,22890,10,10,8.0,64.0,6.6,1
1635,1635,6,128,49,15990,8,0,2.0,13.0,6.52,2
1636,1636,12,256,37,34999,8,0,8.0,50.0,6.5,0
1637,1637,12,256,37,34999,8,1,8.0,50.0,6.5,0
1638,1638,8,128,49,18489,10,11,8.0,50.0,6.6,1
1639,1639,3,64,49,13990,11,5,2.0,13.0,6.51,2
1640,1640,4,128,49,14379,8,1,2.0,13.0,6.51,2
1641,1641,8,128,37,19999,10,0,8.0,64.0,6.53,2
1642,1642,8,128,19,28990,11,0,8.0,64.0,6.44,2
1643,1643,6,128,49,16499,10,11,8.0,64.0,6.43,0
1644,1644,8,128,49,16749,11,4,2.0,50.0,6.58,1
1645,1645,6,128,49,13250,8,0,2.0,13.0,6.51,2
1646,1646,4,64,49,13989,8,5,2.0,13.0,6.56,2
1647,1647,4,64,15,11998,8,0,2.0,16.0,6.41,1
1648,1648,8,256,34,89999,8,0,8.0,50.0,6.8,2
1649,1649,4,64,49,15439,8,1,2.0,50.0,6.56,2
1650,1650,4,64,49,13885,8,0,2.0,13.0,6.56,2
1651,1651,8,128,37,25999,8,0,8.0,16.0,6.43,1
1652,1652,8,128,37,20990,8,0,2.0,64.0,6.43,2
1653,1653,8,128,45,35999,11,1,8.0,64.0,6.56,2
1654,1654,4,128,49,9299,10,5,8.0,13.0,6.53,2
1655,1655,4,64,49,12390,10,0,2.0,48.0,6.56,2
1656,1656,4,64,11,23990,11,8,5.0,16.0,6.3,2
1657,1657,8,256,35,22999,8,0,8.0,48.0,6.43,2
1658,1658,8,128,35,19490,8,9,8.0,48.0,6.43,2
1659,1659,8,256,35,22990,8,10,8.0,48.0,6.43,2
1660,1660,6,128,51,18999,10,11,8.0,48.0,6.53,2
1661,1661,4,128,51,13499,10,0,8.0,48.0,6.53,2
1662,1662,3,32,23,10990,11,9,2.0,13.0,6.22,2
1663,1663,12,256,37,61799,11,0,12.0,50.0,6.78,2
1664,1664,8,128,19,19999,11,8,8.0,64.0,6.44,2
1665,1665,4,64,49,15990,11,0,2.0,16.0,6.53,2
1666,1666,8,128,49,21990,8,0,8.0,48.0,6.52,1
1667,1667,8,128,49,21990,8,9,8.0,48.0,6.5,1
1668,1668,4,128,49,18990,8,9,8.0,48.0,6.5,1
1669,1669,4,128,49,18990,8,0,8.0,48.0,6.52,1
1670,1670,8,128,49,21990,8,5,8.0,48.0,6.5,1
1671,1671,4,128,49,18990,8,5,8.0,48.0,6.5,1
1672,1672,3,32,49,10590,11,1,8.0,13.0,6.51,1
1673,1673,6,128,20,18500,8,7,8.0,16.0,6.44,2
1674,1674,4,64,51,10499,10,0,8.0,13.0,6.53,2
1675,1675,4,64,49,12799,8,8,8.0,13.0,6.52,2
1676,1676,3,32,11,13990,11,0,8.0,13.0,6.1,2
1677,1677,3,32,23,10990,11,0,2.0,13.0,6.22,2
1678,1678,6,64,51,18999,10,0,8.0,64.0,6.67,2
1679,1679,3,64,49,15490,11,1,2.0,13.0,6.51,2
1680,1680,6,128,51,20989,10,0,8.0,108.0,6.67,2
1681,1681,4,128,49,9299,10,5,8.0,13.0,6.53,2
1682,1682,6,64,19,26990,11,0,5.0,12.0,6.53,2
1683,1683,4,64,49,16990,11,1,2.0,13.0,6.51,2
1684,1684,6,64,10,24990,8,0,8.0,16.0,6.5,2
1685,1685,3,16,4,13490,8,0,8.0,13.0,5.2,1
1686,1686,6,128,10,36990,11,0,5.0,12.0,6.28,2
1687,1687,8,128,19,18997,11,0,2.0,64.0,6.44,2
1688,1688,8,128,37,30990,11,10,8.0,48.0,6.44,2
1689,1689,8,128,37,19999,10,1,8.0,64.0,6.53,2
1690,1690,3,32,31,10990,8,0,2.0,13.0,6.52,2
1691,1691,6,128,51,19449,10,0,8.0,108.0,6.67,2
1692,1692,6,64,37,16999,10,1,8.0,64.0,6.53,2
1693,1693,3,32,4,14990,11,4,8.0,13.0,5.5,1
1694,1694,4,32,11,19990,11,0,2.0,16.0,6.3,2
1695,1695,3,64,49,10999,11,1,8.0,13.0,6.35,2
1696,1696,6,128,55,15880,10,0,8.0,48.0,6.53,2
1697,1697,8,128,49,18980,8,1,2.0,50.0,6.56,2
1698,1698,6,128,16,32990,11,1,5.0,48.0,6.39,2
1699,1699,8,128,16,34990,11,1,8.0,48.0,6.39,2
1700,1700,4,64,10,20990,8,4,8.0,13.0,5.5,1
1701,1701,6,128,49,15999,8,4,2.0,13.0,6.51,2
1702,1702,8,256,19,28950,11,0,8.0,64.0,6.44,2
1703,1703,4,64,55,11499,10,0,8.0,48.0,6.53,2
1704,1704,3,32,49,10590,11,1,8.0,13.0,6.51,1
1705,1705,4,64,49,15990,11,0,2.0,16.0,6.53,2
1706,1706,4,64,31,12000,8,11,8.0,13.0,6.52,1
1707,1707,4,64,31,11989,8,10,8.0,13.0,6.52,1
1708,1708,8,128,19,23889,11,0,8.0,64.0,6.44,2
1709,1709,3,32,23,10990,11,0,2.0,13.0,6.22,2
1710,1710,6,128,51,19999,10,0,8.0,108.0,6.67,2
1711,1711,6,128,49,13990,8,3,2.0,13.0,6.5,2
1712,1712,12,256,37,61999,11,0,12.0,50.0,6.78,2
1713,1713,6,128,51,19999,10,0,8.0,108.0,6.67,2
1714,1714,3,32,11,13990,11,0,8.0,13.0,6.1,2
1715,1715,6,64,51,18999,10,0,8.0,64.0,6.67,2
1716,1716,6,64,19,26990,11,0,5.0,12.0,6.53,2
1717,1717,6,128,20,18500,8,7,8.0,16.0,6.44,2
1718,1718,8,128,37,24980,8,0,8.0,64.0,6.43,1
1719,1719,8,128,34,34990,11,0,13.0,48.0,6.56,2
1720,1720,6,64,10,24990,8,0,8.0,16.0,6.5,2
1721,1721,3,16,4,13490,8,0,8.0,13.0,5.2,1
1722,1722,6,128,10,36990,11,0,5.0,12.0,6.28,2
1723,1723,8,128,37,30990,11,10,8.0,48.0,6.44,2
1724,1724,6,64,51,18999,10,4,8.0,64.0,6.67,2
1725,1725,8,128,37,19999,10,1,8.0,64.0,6.53,2
1726,1726,3,32,31,10990,8,0,2.0,13.0,6.52,2
1727,1727,6,64,37,20990,11,1,8.0,16.0,6.38,2
1728,1728,6,128,51,20999,10,11,8.0,64.0,6.67,2
1729,1729,8,128,37,24990,11,9,8.0,48.0,6.38,2
1730,1730,6,64,37,19990,11,9,8.0,48.0,6.38,2
1731,1731,4,64,19,30990,8,4,8.0,16.0,6.5,1
1732,1732,6,128,21,23990,8,9,5.0,48.0,6.53,1
1733,1733,4,128,21,21990,8,5,5.0,48.0,6.53,1
1734,1734,6,128,37,17999,10,11,8.0,64.0,6.53,2
1735,1735,6,64,37,16999,10,11,8.0,64.0,6.53,2
1736,1736,8,128,19,28990,8,11,8.0,48.0,6.5,1
1737,1737,6,256,19,19990,8,5,8.0,48.0,6.5,1
1738,1738,6,256,19,19990,8,11,8.0,48.0,6.5,1
1739,1739,8,128,22,32990,8,0,13.0,64.0,6.4,1
1740,1740,8,256,22,35990,8,0,13.0,64.0,6.4,1
1741,1741,4,64,23,18990,11,0,2.0,13.0,6.22,2
1742,1742,6,64,13,28990,11,0,5.0,12.0,6.41,2
1743,1743,8,128,28,32990,11,0,13.0,48.0,6.44,2
1744,1744,6,128,19,29990,8,0,5.0,48.0,6.5,2
1745,1745,4,128,19,20990,8,11,8.0,48.0,6.4,2
1746,1746,8,128,19,22990,8,0,8.0,48.0,6.4,2
1747,1747,4,128,19,20990,8,1,8.0,48.0,6.4,2
1748,1748,8,128,19,22990,8,1,8.0,48.0,6.4,2
1749,1749,4,128,19,20990,8,0,8.0,48.0,6.4,2
1750,1750,4,64,31,15990,8,0,2.0,13.0,6.2,2
1751,1751,2,32,31,12990,8,0,2.0,13.0,6.2,2
1752,1752,3,32,31,13990,8,1,2.0,13.0,6.2,2
1753,1753,2,32,31,12990,8,1,2.0,13.0,6.2,2
1754,1754,4,64,31,15990,8,5,2.0,13.0,6.2,2
1755,1755,8,128,19,22990,8,11,8.0,48.0,6.4,2
1756,1756,6,64,37,16999,10,0,8.0,64.0,6.53,2
1757,1757,4,64,49,15990,11,1,2.0,13.0,6.35,2
1758,1758,4,64,49,15990,11,0,2.0,13.0,6.35,2
1759,1759,6,128,55,13990,10,5,8.0,48.0,6.53,2
1760,1760,6,64,14,25990,8,0,2.0,16.0,6.3,1
1761,1761,6,64,49,17990,11,0,2.0,13.0,6.51,2
1762,1762,6,64,49,15999,10,0,8.0,108.0,6.43,1
1763,1763,4,64,51,14999,10,6,8.0,48.0,6.53,2
1764,1764,4,128,49,14499,11,0,2.0,50.0,6.44,0
1765,1765,6,128,49,15999,11,0,2.0,50.0,6.44,0
1766,1766,6,128,49,14699,10,11,8.0,50.0,6.43,1
1767,1767,3,32,49,9499,11,1,2.0,13.0,6.51,2
1768,1768,12,256,40,36999,11,0,8.0,50.0,6.5,0
1769,1769,12,256,40,36999,11,1,8.0,50.0,6.5,0
1770,1770,6,128,49,14990,8,10,2.0,48.0,6.43,2
1771,1771,4,64,49,7699,10,1,8.0,13.0,6.53,2
1772,1772,8,128,49,17999,11,0,2.0,50.0,6.44,0
1773,1773,8,256,19,30990,11,0,8.0,64.0,6.44,2
1774,1774,8,256,19,30990,11,1,8.0,64.0,6.44,2
